Année;SIRET ou NIR;Raison Sociale;Raison sociale 2;Code postal;Commune;Mandaté
2005;48293300000000;HANDISPORT CHOLETAIS;;49300;CHOLET;750.0
2005;45169400000000;OGEC DOM SORTAIS;;49600;BEAUPREAU;5000.0
2014;30900000000000;FAMILLES RURALES;CLSH;49320;ST JEAN DES MAUVRETS;1600.0
2005;42330100000000;COMITE DEPT FEDERATION FRANCAISE;MONTAGNE ET ESCALADE M & L;49300;CHOLET;800.0
2005;31142800000000;ANIMAT LOISIRS ECOUFLANT;CLSH;49000;ECOUFLANT;794.55
2014;32900000000000;AFR CTRE AERE NEUILLE;;49680;NEUILLE;1200.0
2005;78612000000000;FEDERATION DEPARTEMENTALE;FAMILLES RURALES;49044;ANGERS CEDEX 01;1486.9
2005;78613400000000;CFP-CTRE FORMAT.PROMOT.CHATILLON;MAISONS FAMILIALES RURALES;49460;CANTENAY EPINARD;10210.0
2014;35100000000000;CENTRE SOCIAL INDIGO;CULT.INTERC.;49450;ST MACAIRE EN MAUGES;2000.0
2005;30777300000000;COLLEGE PRIVE OZANAM;;49110;ST PIERRE MONTLIMART;17609.0
2006;51362700000000;AIDER;PAR CONSEIL ET FORMATION;49100;ANGERS;2500.0
2014;32700000000000;FOYER LAIQUE EDUCATION PERMANENTE;;49524;NOYANT LA GRAVOYERE;0.0
2005;78611700000000;COLLEGE ST MARTIN ANGERS;;49100;ANGERS;85553.0
2006;52029400000000;APATAM-P/APPUI TECHNIQUE;A AGRICULTURE MILITANTE;49410;ST LAURENT DU MOTTAY;1500.0
2014;31100000000000;CTRE SOCIAL PASTEUR;;49300;CHOLET;1200.0
2005;78611700000000;OGEC COLLEGE LA MADELEINE;;49044;ANGERS;2520.0
2006;42502700000000;APDM OEUVRES SOCIALES &;LOISIRS;49041;ANGERS CEDEX 01;12920.0
2014;33400000000000;ASSO AIDE ACCUEIL ANGERS;;49100;ANGERS;3000.0
2005;78620700000000;LES 3 A -ST SYLVAIN D'ANJOU;;49480;ST SYLVAIN D'ANJOU;815.65
2006;78612100000000;FRANCAS 49;;49100;ANGERS;9659.0
2014;33800000000000;ASPIRE;ASS SAUMUROISE POUR INSERT ET READAPT;49400;SAUMUR;11250.0
2014;78800000000000;ASSOC. CONCERTS POPULAIRES ANGERS;;49000;ANGERS;4000.0
2006;32030400000000;CENTRE SOCIAL ET CULTUREL DE THOUARCE;CTRE SOC INTERCOM DES COTEAUX DU LAYON;49380;THOUARCE;146.72
2014;41900000000000;AARP - ASSO ANGEVINE RECHERCHE;EN PSYCHIATRIE;49933;ANGERS CEDEX 09;600.0
2014;32400000000000;OGEC COLLEGE JEAN BOSCO;ST MACAIRE EN MAUGES;49450;SEVREMOINE;1766.0
2006;32949100000000;IRCOM - SAINTE ANNE;;49130;LES PONTS DE CE;15000.0
2014;78600000000000;OGEC INSTITUTION ST LOUIS;LYCEE;49400;SAUMUR;500.0
2014;78600000000000;COLLEGE PRIVE BROTTIER;;49360;MAULEVRIER;1233.0
2006;78611700000000;OGEC ECOLE COLLEGE ST AUGUSTIN;;49000;ANGERS;2187.2
2015;49100000000000;ASSO POUR LE DEVELOPPEMENT SOLIDAIRE;ET DURABLE (ADSD);49100;ANGERS;1000.0
2014;52800000000000;AJIC;ASSO JEUNESSE INTERCOMMUNALE;49770;LONGUENEE EN ANJOU;800.0
2006;45301000000000;CSI CHLORO'FIL;;49340;NUAILLE;2017.32
2015;39200000000000;CSPO-CONNAISS.SAUV.PROMO;ORGUES;49000;ANGERS;6400.0
2014;40400000000000;ADDECA - DIRECTION DIOCESAINE;ENSEIGNEMENT CATHOLIQUE ANJOU;49000;ANGERS;37500.0
2006;49126800000000;GPT  AFR  HAUT ANJOU;CHATEAUNEUF SUR SARTHE;49330;CHATEAUNEUF SUR SARTHE;1358.36
2015;78600000000000;OGEC COLLEGE FRANCOIS D'ASSISE;;49505;LE LION D ANGERS;1712.0
2014;33100000000000;AFR LA POUEZE;;49370;ERDRE EN ANJOU;1500.0
2006;78616800000000;AFR LA JUMELIERE;;49120;LA JUMELLIERE;227.36
2015;35300000000000;FOYERS RURAUX 49;FEDERATION DEPARTEMENTALE;49000;ANGERS;8200.0
2014;77600000000000;SECOURS CATHOLIQUE DELEGATION DE MAINE;ET LOIRE;49000;ANGERS;0.0
2006;30887600000000;FAMILLES RURALES;CLSH;49320;ST JEAN DES MAUVRETS;930.6
2015;38100000000000;CSI JEUNES ST LEGER SOUS CHOLET;CENTRE SOCIAL INTERCOMMUNAL;49280;ST LEGER SOUS CHOLET;500.0
2014;50900000000000;JEUNE CHAMBRE ECONOMIQUE;D ANGERS ET SA REGION;49022;ANGERS CEDEX 02;1000.0
2006;35279700000000;FOYERS RURAUX 49;FEDERATION DEPARTEMENTALE;49000;ANGERS;110.6
2015;38000000000000;ENFANT DANS LA CITE;;49100;ANGERS;1200.0
2014;78600000000000;BRISSAC AUBANCE BASKET;;49320;BRISSAC QUINCE;5954.0
2004;38859400000000;GALIPETTE;CENTRE LOISIRS MATERNEL BAUGE;49150;BAUGE;232.0
2015;32300000000000;CIFF-CIDF ANGERS;CTRE D'INFORM.FEMININ&FAMI;49100;ANGERS;7000.0
2014;39900000000000;ABRI DE LA PROVIDENCE;;49100;ANGERS;94500.0
2004;31193200000000;LOISIRS JEUNES ENF.ANG.;;49007;ANGERS;967.0
2015;42100000000000;FONDES;FONDS DEVELOP. SOLIDAIRE;44022;NANTES CEDEX;8000.0
2015;31900000000000;ASSOC IREPS PAYS DE LA LOIRE;;44093;NANTES CEDEX 1;20000.0
2004;31747000000000;ASSOCIATION FAMILLES RURALES DE MARANS;;49500;MARANS;232.0
2016;31100000000000;ASSO MAIRES DEPARTEMENT M ET LOIRE;;49000;ANGERS;7000.0
2015;51400000000000;ROSIERISTES PEPINIERISTES;BASSIN DOUESSIN ASSOCIATION;49700;DOUE LA FONTAINE;10000.0
2004;31813400000000;AFR ST AUBIN DE LUIGNE;;49190;ST AUBIN DE LUIGNE;181.5
2016;38900000000000;HOCKEY CLUB CHOLETAIS;LA PATINOIRE GLISSEO;49300;CHOLET;3400.0
2015;78600000000000;ASSOCIATION LOUISE BELLANGER;OGEC COLLEGE LYCEE NOTRE DAME;49310;LA SALLE DE VIHIERS;1603.0
2004;35090000000000;CENTRE SOCIAL INDIGO;CULT.INTERC.;49450;ST MACAIRE EN MAUGES;640.5
2016;30000000000000;COMITE M&L - BASKET BALL;;49136;LES PONTS DE CE;4000.0
2015;32900000000000;ASCSB TENNIS - OMINISPORTS;BADMINTON;49124;ST BARTHELEMY D ANJOU;3467.0
2004;32756000000000;AFR LE LION D'ANGERS - CLSH;MAIRIE;49220;LE LION D'ANGERS;105.5
2016;48100000000000;PONTS DE CE TENNIS;;49137;LES PONTS DE CE CEDEX;500.0
2015;31400000000000;CTRE  NATIONAL DANSE COMTEMPORAINE;ANGERS;49100;ANGERS;13440.0
2004;43387200000000;CLAP-CTRE LOISIRS&ACCUEI;PERISCOLAIRE;49600;BEAUPREAU;495.0
2016;44300000000000;ANGERS NATATION SYNCHRO;;49000;ANGERS;2000.0
2015;31400000000000;OGEC COLLEGE ST FRANCOIS;CHATEAUNEUF SUR SARTHE;49330;CHATEAUNEUF SUR SARTHE;3609.0
2004;42073100000000;UFSBD-ANGERS;UNION FR. SANTE BUCCO-DENT;49100;ANGERS;3500.0
2016;30300000000000;ASSO FAMILIALE DES ULMES ET ENVIRONS;;49700;LES ULMES;450.0
2015;30500000000000;OGEC COLLEGE ND BAUGE;;49150;BAUGE EN ANJOU;320.0
2004;44258600000000;CTRE LOISIRS ENFANTS VIHIERS;;49310;VIHIERS;748.25
2006;30777300000000;COLLEGE PRIVE OZANAM;;49110;ST PIERRE MONTLIMART;5147.0
2015;32700000000000;CTRE SOCIAL EVRE ET MAUGES;;49600;BEAUPREAU EN MAUGES;2300.0
2004;78615200000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;36.5
2006;78615100000000;OGEC COLL.ST JOSEPH CHOLET;;49300;CHOLET CEDEX;31000.0
2015;42300000000000;JARDIN DE COCAGNE ANGEVIN;;49124;ST BARTHELEMY D ANJOU;20000.0
2005;50961900000000;ARIFTS PAYS DE LA LOIRE;;49045;ANGERS CEDEX 01;18150.0
2006;78616800000000;AFR LA JUMELIERE;;49120;LA JUMELLIERE;240.9
2016;40400000000000;CIVAM AGRICULTURE DURABLE;;49610;MURS ERIGNE;4000.0
2005;78612300000000;ASSOC MJC MAISON DES JEUNES;& DE LA CULTURE;49242;AVRILLE;636.5
2006;40283600000000;AFR BEAUCOUZE CLSH;;49070;BEAUCOUZE;1084.16
2016;34800000000000;ASSO GYMNASTIQUE ENFANTS DE CHOLET;;49300;CHOLET;1900.0
2004;39248200000000;CENTRE MARCELLE MENET;;49100;ANGERS;460.0
2006;78616700000000;FAMILLES RURALES DE LA JUBAUDIERE;;49510;LA JUBAUDIERE;94.64
2016;78600000000000;CLUB AQUATIQUE CHOLETAIS;PISCINE MUNICIPALE;49300;CHOLET;4200.0
2004;33219800000000;ECOL.CONDORCET;AS.BILINGUISMES ECHANG.CUL;49000;ANGERS;310.0
2010;35292200000000;CENTRE SOCIAL JEAN DIMA;;49700;DOUE LA FONTAINE;2400.0
2016;44200000000000;ANGERS NATATION COURSE;PISCINE JEAN BOUIN;49000;ANGERS;6800.0
2004;31456000000000;OGEC COLLEGE J. BLOUIN;ST GERMAIN SUR MOINE;49230;ST GERMAIN SUR MOINE;3875.0
2010;39852100000000;ABRI DE LA PROVIDENCE;;49100;ANGERS;192500.0
2016;78600000000000;ASSOC ST YVES;UNIVERSITE CATHOLIQUE DE L OUEST;49008;ANGERS CEDEX 01;5680.6
2004;51374900000000;USEP-ASS. SPORTIV.SCOL.;LES ROSIERS S/ LOIRE;49350;LES ROSIERS SUR LOIRE;430.0
2010;49295900000000;ALCOOL ASSISTANCE;LA CROIX D'OR;49600;BEAUPREAU;1650.0
2016;30000000000000;OGEC COLLEGE ST JOSEPH;CHEMILLE;49120;CHEMILLE EN ANJOU;4889.0
2004;32404400000000;OGEC COLLEGE STE ANNE;ST HILAIRE ST FLORENT;49426;SAUMUR CEDEX;223.2
2010;49108400000000;ASSOC ESCA L;;49100;ANGERS;500.0
2016;33900000000000;OGEC ST AUBIN LA SALLE;ECOLE COLLEGE LYCEE PRIVES;49481;VERRIERES EN ANJOU;2805.0
2004;43038300000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;43357.0
2011;78616100000000;SOCIETE LES TILLEULS;;49590;FONTEVRAUD L'ABBAYE;2000.0
2016;32400000000000;CLUB DE L'ESPERANCE;;49100;ANGERS;1600.0
2004;78611900000000;ANJOU RECHERCHES SEMENCE;;49000;ANGERS;165700.0
2011;78610400000000;AAPEI JARDIN D ENFANTS;INADAPTES;49100;ANGERS;0.0
2016;49400000000000;LES AMIS DE LA SANTE DU MAINE ET LOIRE;;49600;MONTREVAULT SUR EVRE;750.0
2012;78600000000000;OGEC COLLEGE PRIVE STE MARIE;TORFOU;49660;SEVREMOINE;1075.0
2011;78613600000000;ASSOC UNION PRODUCTEURS DES;GRANDS VINS DE LOIRE;49290;CHALONNES SUR LOIRE;4500.0
2006;;DES PETITES CITES DE CARACTERE;;49190;DENEE;4500.0
2012;32400000000000;OGEC COLLEGE STE ANNE;ST HILAIRE ST FLORENT;49426;SAUMUR CEDEX;708.0
2011;44142500000000;ARSINOE;AUTRE REGARD INCESTE OUVRIR A L ESPOIR;49220;CHENILLE CHANGE;1500.0
2006;78616600000000;OGEC COLLEGE ST LOUIS JALLAIS;;49510;JALLAIS;1532.16
2008;33940200000000;INSTIT. J. D'ARC ANGERS;ECOLE COLLEGE LYCEE PRIVES;49103;ANGERS CEDEX 02;30000.0
2011;78611900000000;COMITE EXPANS.ECO.M ET L;;49010;ANGERS CEDEX 01;382500.0
2006;51278900000000;SCOLAIR.ECOL G BORDILLON;;49100;ANGERS;155.0
2008;31712200000000;ASSOCIATION FAMILLES RURALES;;49230;TILLIERES;641.2
2011;44825100000000;ASSOC POMMERAYE SPORT AUTO;;49620;LA POMMERAYE;2000.0
2006;78621100000000;OGEC INSTITUTION ST LOUIS;;49400;SAUMUR;25954.5
2008;78612800000000;OGEC ECOL.ST LOUIS BECON;;49370;BECON LES GRANITS;344.0
2011;37988800000000;COMITE DEP OLYMPIQUE ET SPORTIF M ET L;;49130;LES PONTS DE CE;55000.0
2006;32397200000000;OGEC DES ECOLES PRIVEES;ECOLE PRIMAIRE J WRESINKI;49450;ST MACAIRE EN MAUGES;430.0
2008;77572300000000;AGSE DISTRICT M & L;GUIDES & SCOUTS D'EUROPE;49000;ANGERS;4269.22
2011;39481500000000;AESA - ANJOU EMPLOI;SPORT ANIMATION;49130;LES PONTS DE CE;22500.0
2006;32742100000000;CTRE SOCIAL BEAUPREAU;ESPACE CENTRE MAUGES;49600;BEAUPREAU;626.45
2008;78617600000000;AFR CLSH LA MEIGNANNE;;49770;LA MEIGNANNE;488.88
2011;38468800000000;AMIS MUSEE DES BLINDES;;49409;SAUMUR CEDEX;165.0
2006;30079800000000;FAMILLES RURALES;DENEE MOZE SOULAINE;49190;DENEE;1359.14
2008;49963200000000;ASSOCIATION SWIN CLUB CHOLETAIS;;49300;CHOLET;1000.0
2011;33940200000000;INSTIT. J. D'ARC ANGERS;ECOLE COLLEGE LYCEE PRIVES;49103;ANGERS CEDEX 02;11866.54
2006;78617600000000;AFR CLSH LA MEIGNANNE;;49770;LA MEIGNANNE;406.56
2008;42073100000000;UFSBD-ANGERS;UNION FR. SANTE BUCCO-DENT;49100;ANGERS;3500.0
2011;50508100000000;LE BOIS ENCHANTE;ACCUEIL LOISIRS INTERC;49170;ST AUGUSTIN DES BOIS;1600.0
2010;30701400000000;PROTECTION DE L ADOLESCENCE ET ENFANCE;FOYERS HEBERGEMENT-APAECH;49300;CHOLET;27000.0
2008;32268700000000;CIFF-CIDF ANGERS;CTRE D'INFORM.FEMININ&FAMI;49100;ANGERS;7500.0
2011;33761500000000;SPORTING CLUB DE BEAUCOUZE;SECTION BADMINTON;49070;BEAUCOUZE;800.0
2010;30482900000000;UNION INTERCOM.FAMILIALE;CENTRE AERE RAYMOND ZELLER;49610;MURS ERIGNE;1800.0
2008;43829300000000;VACANCES ET FAMILLES 49;;49000;ANGERS;1550.0
2011;35090000000000;CENTRE SOCIAL INDIGO;CULT.INTERC.;49450;ST MACAIRE EN MAUGES;2000.0
2011;44174000000000;EPTB;ETS PUBLICS TERRITORIAUX DE BASSIN;24250;CASTELNAND LA CHAPELLE;5000.0
2008;30910500000000;UFCV - PAYS DE  LA LOIRE;DELEGATION REGIONALE;44185;NANTES CEDEX 4;1825.6
2011;41068300000000;ASSOCIATION LEO LAGRANGE OUEST 49;;44600;ST NAZAIRE;1000.0
2011;;SYNDICAT D'INITIATIVE;;49490;NOYANT;482.0
2008;34903300000000;COORDINAT.GERONTOLOGIQUE;PAYS BAUGEOIS;49150;BAUGE;18637.5
2011;49116300000000;ASSOC P/LE PILOTAGE PROJETS RECHERCHE;ENTREPRISE DU POLE ENFANT;49300;CHOLET;78000.0
2011;;SOCIETE PERMANENTE DES FETES DE;BEAUFORT EN VALLEE;49250;BEAUFORT EN VALLEE;2500.0
2008;78618400000000;MAISON RETRAITE DE NOYANT;ASSOC.ENTRAIDE PERS.AGEES;49490;NOYANT;108000.0
2011;32433400000000;CENTRE SOCIAL DU CHEMILLOIS;;49120;CHEMILLE;1520.0
2011;50961900000000;ARIFTS PAYS DE LA LOIRE;;49045;ANGERS CEDEX 01;10000.0
2009;78615200000000;CTE ANIMAT.ENFANC.CHOLET;;49300;CHOLET;7330.52
2011;78616000000000;LYCEE PRIVE LE PRE NEUF;L.T.P. EDMOND MICHELET;49330;ETRICHE;15743.0
2011;78613300000000;MAIS.FAM. SABLONNIERE;BRISSAC QUINCE;49320;BRISSAC QUINCE;1369.0
2009;78614300000000;MAIS.FAM.RURALE CHEMILLE;MFREO;49120;CHEMILLE;18919.0
2011;33004400000000;VIE A DOMICILE  VAD;;49000;ANGERS;10000.0
2011;78612300000000;ASSOC MJC MAISON DES JEUNES;& DE LA CULTURE;49242;AVRILLE;3000.0
2009;40245100000000;CULTURE & MUSIQUE CANTON;DE MONTFAUCON SUR MOINE;49230;MONTFAUCON MONTIGNE;6986.0
2011;40046100000000;RESTAURANTS COEUR 49;;49100;ANGERS;22000.0
2011;33875500000000;ANJOU SPORT NATURE-;;49220;LA JAILLE YVON;1200.0
2009;32949100000000;IRCOM - SAINTE ANNE;;49130;LES PONTS DE CE;180000.0
2011;34051100000000;AFR ST GEORGES DES GARDES;;49120;ST GEORGES DES GARDES;500.0
2011;38349000000000;ANGERS TECHNOPOLE;;49066;ANGERS CEDEX 01;3138.0
2009;50749300000000;LA PAIX EN MARCHE;;49000;ANGERS;5000.0
2012;42000000000000;ASSOCIATION DES PETITES CITES DE;CARACTERE PAYS DE LOIRE;85240;FOUSSAIS PAYRE;2500.0
2011;78611800000000;COMITE DEPT VOLLEY BALL;;49124;ST BARTHELEMY D'ANJOU;4796.0
2009;43038300000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;564.11
2012;;ASSOC LE TIERS TEMPS;;49800;LOIRE AUTHION;500.0
2011;78612000000000;UNION ANJOU FSCF ANGERS;;49045;ANGERS CEDEX 01;1200.0
2009;30034800000000;ASSOCIATION FAMILLES RURALE;LE LONGERON;49710;LE LONGERON;955.36
2012;41000000000000;AFDM DE MAINE ET LOIRE;AMIS FONDAT.MEMOIRE DEPORT;49070;BEAUCOUZE;1600.0
2011;44836200000000;COMIT.DEPTAL DE GOLF M&L;;49130;LES PONTS DE CE;2693.0
2009;37823400000000;AFR SEICHES SUR LE LOIR;;49140;SEICHES SUR LE LOIR;719.04
2012;78600000000000;ASSOCIATION LOUISE BELLANGER;OGEC COLLEGE LYCEE NOTRE DAME;49310;LA SALLE DE VIHIERS;1807.0
2011;78620900000000;ASSOCIATION COMITE PERMANENT FETES;& SALONS VILLE DE SAUMUR;49413;SAUMUR CEDEX;5000.0
2009;78620700000000;LES 3 A -ST SYLVAIN D'ANJOU;;49480;ST SYLVAIN D'ANJOU;1051.68
2012;78600000000000;ASSO DISTRICT FOOTBALL MAINE ET LOIRE;;49130;LES PONTS DE CE;20792.0
2011;78612700000000;CENTRE AERE DE L'AFIRB;ASSOC. FAMILIALE INTERCOM.BEAUPREAU;49510;JALLAIS;1500.0
2009;41076200000000;AIDAL;;49800;ANDARD;1363.6
2012;44200000000000;ANGERS NATATION COURSE;PISCINE JEAN BOUIN;49000;ANGERS;6500.0
2011;35407000000000;MEDIATIONS 49;;49002;ANGERS CEDEX 01;27500.0
2009;48019800000000;GIROND'O ANIMATION JEUNESSE;CENTRE DE VIE COMMUNAL;49540;MARTIGNE BRIAND;655.76
2012;34900000000000;FEDERATION DEPARTEMENT DES;MAISON FAMILIALE;49070;BEAUCOUZE;150000.0
2011;49295900000000;ALCOOL ASSISTANCE;LA CROIX D'OR;49600;BEAUPREAU;1700.0
2009;34924600000000;LOIRE ET MARINE;ASSOCIATION;49570;MONTJEAN SUR LOIRE;1500.0
2012;32700000000000;ASSO CINEMA PARLANT;;49100;ANGERS;3937.67
2012;50200000000000;EQUILIBERTE 49;;49360;LES CERQUEUX DE MAULEVRIER;2000.0
2010;78612300000000;ASSOC MJC MAISON DES JEUNES;& DE LA CULTURE;49242;AVRILLE;2000.0
2012;31400000000000;OGEC COLLEGE ST FRANCOIS;CHATEAUNEUF SUR SARTHE;49330;CHATEAUNEUF SUR SARTHE;3270.0
2012;78400000000000;ASSO CULTURELLE ISRAELITE M&L;;49100;ANGERS;2000.0
2010;33080300000000;LOIRE EN LAYON DEVELOPPEMENT;;49380;THOUARCE;24542.5
2012;78600000000000;COLLEGE ST MARTIN ANGERS;;49100;ANGERS;5247.0
2012;78600000000000;MAISON DES JEUNES ET DE LA CULTURE;;49242;AVRILLE;3000.0
2010;40234400000000;AFR D'ANGRIE;;49440;ANGRIE;500.0
2012;77600000000000;SCOUTS & GUIDES DE FRANCE- CHEMILLE;;49120;CHEMILLE-MELAY;500.0
2012;75000000000000;COMICE AGRICOLE DE DURTAL;;49430;DURTAL;1500.0
2010;38420800000000;CHOLET BASKET;CLUB HAUT NIVEAU AMATEUR;49307;CHOLET CEDEX;103306.8
2012;30700000000000;AFR RUCHE CORON;LA SALLE DE VIHIERS;49690;CORON;500.0
2012;52500000000000;VILLEVEQUE A VENIR;;49140;VILLEVEQUE;1000.0
2010;40836300000000;COMITE DEPT SPORT ADAPTE;;49130;LES PONTS DE CE;3015.0
2012;31100000000000;CTRE SOCIAL PASTEUR;;49300;CHOLET;1500.0
2012;78600000000000;ASSOC ST YVES;UNIVERSITE CATHOLIQUE DE L OUEST;49008;ANGERS CEDEX 01;666667.0
2010;78611800000000;COMITE DEPT VOLLEY BALL;;49124;ST BARTHELEMY D'ANJOU;5390.0
2007;34940200000000;L'ARCHIPEL;ESPACE D'ANIMATION;49100;ANGERS;1400.0
2012;30400000000000;ASSOCIATION VACANCES LOISIRS JEUNESSES;;49270;ST SAUVEUR DE LANDEMONT;1200.0
2010;43459400000000;ECOLE MUSIQUE DE BLOU;;49160;BLOU;228.75
2007;37864500000000;ASSOC ADLI-ASS.DPT. LUTTE ILLE;TRISME - ANGERS;49100;ANGERS;3000.0
2012;78600000000000;AFR ST CLEMENT LA PLACE;;49370;ST CLEMENT DE LA PLACE;1200.0
2010;78614800000000;CLUB ATHLETIQUE CHOLETAIS;;49300;CHOLET;5528.0
2008;50922200000000;MAISON DE L'EUROPE & MAINE ET LOIRE;;49100;ANGERS;2000.0
2012;37900000000000;ASTINOV;;49070;BEAUCOUZE;16000.0
2010;32038800000000;ITEIPMAI;INSTITUT TECH INTERPRO PLANTES MEDICIN;49120;MELAY;3000.0
2008;39221600000000;AMIS N.DAME DE CUNAULT;;49350;CHENEHUTTE TREVES CUNAULT;8000.0
2012;48100000000000;UNION CYCLISTE CHOLET 49;;49300;CHOLET;3789.0
2010;32227100000000;OGEC ECOL.IMMACULEE CONCEPT.;;49000;ANGERS;3004.0
2008;42180400000000;ADEFA-DEPTALE POUR L'EMPLOI;ET LA FORMATION EN AGRICULTURE;49100;ANGERS;4000.0
2012;78600000000000;ASSOC NDC ANGERS VOILE;;49000;ANGERS;3985.0
2010;32742100000000;CTRE SOCIAL BEAUPREAU;ESPACE CENTRE MAUGES;49600;BEAUPREAU;1320.0
2008;44328600000000;ANGERS NATATION SYNCHRO;;49000;ANGERS;8621.0
2012;32800000000000;CENTRE SOCIAL DU PLANTY;;49300;CHOLET;1320.0
2010;31142800000000;ANIMAT LOISIRS ECOUFLANT;CLSH;49000;ECOUFLANT;712.88
2008;30581500000000;FONTEVRAUD CTRE CULTUREL;DE L'OUEST;49590;FONTEVRAUD L'ABBAYE;25000.0
2012;38000000000000;ASSOC SCOOPE-ASS SPORT CULTURE;OUVERTURE ORIENT PEDAG;49400;SAUMUR;4800.0
2010;40046100000000;RESTAURANTS COEUR 49;;49100;ANGERS;19800.0
2008;47897300000000;ECOLE MUSIQUE VALLEE LOIRE;AUTHION-EMVLA;49250;ST MATHURIN SUR LOIRE;14937.0
2012;35400000000000;MEDIATIONS 49;;49043;ANGERS;1000.0
2010;49858400000000;VAINCRE LA MUCOVISCIDOSE;VIRADES DE L'ESPOIR;49000;ANGERS;300.0
2008;;LIGUE DROITS DE L'HOMME;SECTION DE MAINE ET LOIRE;49100;ANGERS;200.0
2012;40000000000000;LES RESTAURANTS COEUR 49;;49100;ANGERS;2800.0
2011;53333800000000;ASSOCIATION VIVRE ET AGIR DANS LE;RENAZEEN;53800;RENAZE;1000.0
2008;45301000000000;CSI CHLORO'FIL;;49340;NUAILLE;1000.0
2007;30079800000000;ALAHMI FO LE GIBERTIN;FOYER OCCUPATIONNEL;49120;CHEMILLE;6075.0
2011;45326000000000;FRANCE PALESTINE SOLIDARITE;AFPS;49100;ANGERS;2300.0
2008;38129800000000;AELA-ASS ENFANCE LOISIR;ANIMATION-  ST LEGER;49280;ST LEGER SOUS CHOLET;482.16
2008;49512900000000;LES AMIS DE GOSSI;;49100;ANGERS;3000.0
2011;43928500000000;ANJOU LIBAN;;49100;ANGERS;1800.0
2008;78616800000000;AFR LA JUMELIERE;;49120;LA JUMELLIERE;269.36
2008;35215700000000;CENTRE SOCIAL ROLLAND CHARRIER;CANTON DE MONTREUIL BELLAY;49260;MONTREUIL BELLAY;2136.4
2011;40822500000000;SAUVEGARDE PARCS & JARDINS;D'ANJOU-ASPEJA;49170;SAVENNIERES;2000.0
2008;32610100000000;CLSH YZERNAY;;49380;YZERNAY;97.44
2008;32851600000000;ASCSB ST BARTHELEMY D'ANJOU;;49124;ST BARTHELEMY D'ANJOU;3285.0
2011;40422300000000;CIVAM AGRICULTURE DURABLE;;49610;MURS ERIGNE;2640.0
2008;41068300000000;ASSOCIATION LEO LAGRANGE OUEST 49;;44600;ST NAZAIRE;841.12
2008;78612000000000;FEDERATION DEPARTEMENTALE;FAMILLES RURALES;49044;ANGERS CEDEX 01;9484.0
2011;78612000000000;FEDERATION OEUVRES LAIQUES M L;FOL49;49100;ANGERS;36000.0
2008;32731000000000;FOYER LAIQUE EDUCATION PERMANENTE;;49524;NOYANT LA GRAVOYERE;2713.76
2008;44974900000000;ECOLE MUSIQUE CANTON DE;ST FLORENT LE VIEIL;49410;ST FLORENT LE VIEIL;22189.0
2011;47897300000000;ECOLE MUSIQUE VALLEE LOIRE;AUTHION-EMVLA;49250;ST MATHURIN SUR LOIRE;12353.0
2008;35292200000000;CENTRE SOCIAL JEAN DIMA;;49700;DOUE LA FONTAINE;3356.94
2008;41374500000000;EOLIHARPE;;49350;ST BARTHELEMY D'ANJOU;2000.0
2011;78618500000000;COLL.ND D'ORVEAU;;49500;NYOISEAU;711.5
2008;34940200000000;L'ARCHIPEL;ESPACE D'ANIMATION;49100;ANGERS;1087.84
2008;43038300000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;13632.22
2011;32397200000000;OGEC COLLEGE JEAN BOSCO;ST MACAIRE EN MAUGES;49450;ST MACAIRE EN MAUGES;47592.0
2008;33116200000000;FED.DEPT CTRES SOC.M & L;;49120;CHEMILLE;6200.0
2008;30266700000000;ASSOCIATION DE GESTION;COLLEGE ST JEAN;49310;VIHIERS;4706.0
2011;33896300000000;AFR VERCHERS SUR LAYON;;49700;LES VERCHERS SUR LAYON;800.0
2008;;UDAAFAM DE MAINE ET LOIRE;;49310;VIHIERS;1000.0
2008;37845000000000;HABITANTS DU HAUT DES BANCHAIS;;49100;ANGERS;590.24
2011;44900800000000;ASSOC ALINEA ENFANCE ANIMATION;;49410;LE MESNIL EN VALLEE;500.0
2008;78615200000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;964.88
2008;31193200000000;LOISIRS JEUNES ENF.ANG.;;49007;ANGERS;620.48
2012;53800000000000;COMICE AGRICOLE CANTON;NOYANT;49490;NOYANT;1500.0
2008;45180900000000;ASSOC VAL EN RECRE;;49670;VALANJOU;237.44
2008;78619700000000;AFR STE GEMMES ANDIGNE;;49500;STE GEMMES D'ANDIGNE;194.88
2005;30468900000000;FGDS49- FED DPTAL GROUPT;DE DEFENSE SANITAIRE;49800;TRELAZE;22500.0
2009;52036100000000;LA HALTE DU COEUR AFRIQUE;;49601;BEAUPREAU CEDEX;3000.0
2008;78621800000000;AFR LA TOURLANDRY;;49120;LA TOURLANDRY;329.28
2005;33877500000000;ASSOC PARC ORIENTAL;;49360;MAULEVRIER;8000.0
2009;39221600000000;AMIS N.DAME DE CUNAULT;;49350;CHENEHUTTE TREVES CUNAULT;8000.0
