nom;prenom;groupe;beneficiaire;adresse;descriptif;programme_budgetaire;montant
MORIN;Hervé;Union des démocrates et indépendants;Association Orgues et Pierres Saint Ouen et Saint Germain;3, Place du Pot d'Etain  27500 PONT AUDEMER;Fonctionnement;175-01;1500.00
MORIN;Hervé;Union des démocrates et indépendants;Association Alcool Assistance;Maison des Associations  8, rue Jacques Philippe Breant 27300 BERNAY;Fonctionnement;204-12;1500.00
MORIN;Hervé;Union des démocrates et indépendants;Association Ethique Soins Palliatifs du Pays Rislois (ESPPRI);Centre hospitalier de la Risle 64, Route de Lisieux  27500 PONT AUDEMER;Fonctionnement;204-12;2500.00
MORIN;Hervé;Union des démocrates et indépendants;Association Groupement des Parkinsoniens de l'Eure;12 ter, Route de CONCHES  27180 ARNIERES SUR ITON;Fonctionnement;204-14;1000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Les 4 L décollent;65, Rue de Lessard 76 000 ROUEN;Fonctionnement;209-02;1000.00
MORIN;Hervé;Union des démocrates et indépendants;Association sportive cantonale de la Charentonne;L'Arbroussière  27270 BROGLIE;Fonctionnement;219-01;1000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Tennis Club de Pont Audemer;14, Rue du Pré Baron  27500 PONT AUDEMER;Fonctionnement;219-01;1000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Sportive Honguemare Le Landin;Mairie  27310 HONGUEMARE GUENOUVILLE;Fonctionnement;219-01;1000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Sporting Bernay Club de Tennis;20, Avenue de l'Europe  27300 BERNAY;Fonctionnement;219-01;1500.00
MORIN;Hervé;Union des démocrates et indépendants;Association Football Club Serquigny / Nassandres;Mairie Rue Max Carpentier 27470 SERQUIGNY;Fonctionnement;219-01;2000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Office municipal des sports de la ville de Pont Audemer;75, Rue de La République  27500 PONT AUDEMER;Fonctionnement;219-01;2000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Amicale des Marins de Berville sur Mer;Mairie 27210 BERVILLE SUR MER;Fonctionnement;224-02;1500.00
MORIN;Hervé;Union des démocrates et indépendants;Association Information Sports Loisirs et Culture (ISLC);Mairie  27260 SAINT PIERRE DE CORMEILLES;Fonctionnement;224-02;2000.00
MORIN;Hervé;Union des démocrates et indépendants;Association du Moulin de Pierre à Hauville;2, Rue du Moulin de Pierre  27350 HAUVILLE;Fonctionnement;224-02;2000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Comité des Fêtes du Landin;Mairie 27350 LE LANDIN;Fonctionnement;224-02;2000.00
MORIN;Hervé;Union des démocrates et indépendants;Association Loisirs et Culture Vièvre Lieuvin;Maison du canton  BP 15  27450 SAINT GEORGES DU VIEVRE;Fonctionnement;224-02;2500.00
MORIN;Hervé;Union des démocrates et indépendants;Association Culturelle d'Epaignes;Mairie  27260 EPAIGNES;Fonctionnement;224-02;3000.00
MORIN;Hervé;Union des démocrates et indépendants;Association PONTO SOLID'AIR;1, Place de l'Eglise  27260 EPAIGNES;Fonctionnement;304-17;1500.00
MOYNE-BRESSAND;Alain;Les Républicains;SSIAD;Crémieu;Fonctionnement;157-05;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;ADMR Porte de l'Isère;Bourgoin-Jallieu;Fonctionnement;157-05;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Arc en Ciel;Charvieu-Chavagneux;Fonctionnement;157-05;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Saint Marcel-Gosaldo Terres d'Amitiés;Saint Marcel Bel Accueil;Fonctionnement;163-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Courir à Villemoirieu;Villemoirieu;Fonctionnement;163-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Fraternelle Boules;Veyrins-Thuellin;Fonctionnement;163-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Corsica Poppy Team;Morestel;Fonctionnement;163-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Tennis Club;Les Avenières;Fonctionnement;163-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;MJC;Montalieu-Vercieu;Fonctionnement;163-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Scouts et Guides de France;Crémieu;Fonctionnement;163-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;FNACA;Crémieu;Fonctionnement;167-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Souvenir Français;Crémieu;Fonctionnement;169-03;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Ancien et Amis d'Indochine;Lyon;Fonctionnement;169-03;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Couleurs et Senteurs;Tignieu-Jameyzieu;Fonctionnement;177-11;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Le Panier de Léontine;;Fonctionnement;177-11;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;SOS Familles Emmaüs;Bourgoin-Jallieu;Fonctionnement;177-11;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Emmaüs Vêtements;Bourgoin-Jallieu;Fonctionnement;177-11;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Bibliothèque associative hopital P. Oudot;Bourgoin-Jallieu;Fonctionnement;204-14;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Sclérosés en plaques Rhône-Alpes;Grenoble;Fonctionnement;204-14;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Recherche Espoir Vivre;Tignieu-Jameyzieu;Fonctionnement;204-14;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Amicale des donneurs de sang;Bourgoin-Jallieu;Fonctionnement;204-17;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Bol d'Air;Meyrié;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;CSBJ Handisport;Bourgoin-Jallieu;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Secteur bouliste de Morestel;Morestel;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;SOPCC Rugby;Charvieu-Chavagneux;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Jeunesse Sportive Crémieu Basket;Crémieu;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Ring Berjallien;Bourgoin-Jallieu;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Cavaliers de By;Soleymieu;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Jeune France;Bourgoin-Jallieu;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;La Clique;Trept;Fonctionnement;219-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Judo Club;Crémieu;Fonctionnement;219-01;1500.00
MOYNE-BRESSAND;Alain;Les Républicains;AS Vézeronce-Curtin Football;Vézeronce-Curtin;Fonctionnement;219-01;1500.00
MOYNE-BRESSAND;Alain;Les Républicains;ASSMIDA Rugby;St Marcel Bel Accueil;Fonctionnement;219-01;2000.00
MOYNE-BRESSAND;Alain;Les Républicains;Charvieu-Chavagneux Isère Cyclisme;Charvieu-Chavagneux;Fonctionnement;219-01;2000.00
MOYNE-BRESSAND;Alain;Les Républicains;Football Club Charvieu-Chavagneux;Charvieu-Chavagneux;Fonctionnement;219-01;2000.00
MOYNE-BRESSAND;Alain;Les Républicains;SOPCC Basket Ball;Pont de Chéruy;Fonctionnement;219-01;2500.00
MOYNE-BRESSAND;Alain;Les Républicains;FCBJ Football;Bourgoin-Jallieu;Fonctionnement;219-01;2500.00
MOYNE-BRESSAND;Alain;Les Républicains;Saint Savin Sportif Rugby;Saint Savin;Fonctionnement;219-01;2500.00
MOYNE-BRESSAND;Alain;Les Républicains;CSBJ Rugby;Bourgoin-Jallieu;Fonctionnement;219-01;2500.00
MOYNE-BRESSAND;Alain;Les Républicains;Fraternelle;Bourgoin-Jallieu;Fonctionnement;219-01;3000.00
MOYNE-BRESSAND;Alain;Les Républicains;Association Tennis Club de Crémieu;;Fonctionnement;219-01;3000.00
MOYNE-BRESSAND;Alain;Les Républicains;Sang pour Sang POLAR;Dolomieu;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Orchestre Harmonique L'Eolienne;Pont de Chéruy;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Maison de la Culture Arménienne;Charvieu-Chavagneux;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Groupe d'études historique et archéologique;Morestel;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Amis de la maison Ravier;Morestel;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;GAROM;lYON;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;La pomme au pays des couleurs;Le Bouchage;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Rallye de Bois Rambe;Verna;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Clodomir;Vézeronce-Curtin;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Etude du patrimoine culturel Isle Crémieu;Crémieu;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Chantons à Trept;Trept;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Anim'Village;Annoisin-Chatelans;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Comité des fêtes;Tignieu-Jameyzieu;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Association des Classes;La Balme les Grottes;Fonctionnement;224-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Maison des pratiques musicales;Veyrins-Thuellin;Fonctionnement;224-02;1500.00
MOYNE-BRESSAND;Alain;Les Républicains;Anim Loisirs;Porcieu-Amblagnieu;Fonctionnement;224-02;2000.00
MOYNE-BRESSAND;Alain;Les Républicains;Association Restauration Remparts Crémieu;Crémieu;Fonctionnement;224-02;6000.00
MOYNE-BRESSAND;Alain;Les Républicains;Foyer collège Lamartine;Crémieu;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Foyer socio-éducatif collège Champfleuri;Bourgoin-Jallieu;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Maison des lycéens lycée La Pléiade;Pont de Chéruy;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Maison des lycéens lycée J-C Aubry;Bourgoin-Jallieu;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Maison du lycéen lycée l'Oiselet;Bourgoin-Jallieu;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Collège Salvador Allende;Bourgoin-Jallieu;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Association sportive du collège Le Grand Champ;PONT DE CHERUY;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Association Maison du Lycéen du lycée Jean-Claude Aubry;BOURGOIN-JALLIEU;Fonctionnement;230-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Restaurants du cœur;Tignieu-Jameyzieu;Fonctionnement;304-14;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Restaurants du cœur;Morestel;Fonctionnement;304-14;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Bel Arc en Ciel;Tignieu-Jameyzieu;Fonctionnement;304-17;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Centre social Odette Brachet;Morestel;Fonctionnement;304-17;2000.00
MOYNE-BRESSAND;Alain;Les Républicains;Lo Parvi;Trept;Fonctionnement;113-01;1500.00
MOYNE-BRESSAND;Alain;Les Républicains;YKOZ Théâtre;Crémieu;Fonctionnement;131-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Association des Commerçants Artisans de la Boucle du Rhône en Dauphiné;Crémieu;Fonctionnement;134-02;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;Crémieu Tradition Commerce;Crémieu;Fonctionnement;134-02;15000.00
MOYNE-BRESSAND;Alain;Les Républicains;Office de Tourisme;Crémieu;Fonctionnement;134-21;5000.00
MOYNE-BRESSAND;Alain;Les Républicains;Sou des Ecoles;Crémieu;Fonctionnement;140-01;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;ADMR;Saint Chef;Fonctionnement;157-05;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;ADMR;Morestel;Fonctionnement;157-05;1000.00
MOYNE-BRESSAND;Alain;Les Républicains;ADMR;Villemoirieu;Fonctionnement;157-05;1000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Relais Enfants Parents REP;20bis avenue Félix Faure 69007 Lyon;Fonctionnement;107-04;5000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Association des commerçant  du marché de la croix-rousse;5 chemin Petit 69300 Caluire;Fonctionnement;134-02;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Lyon côté croix-rousse;14 rue Pailleron 69004 Lyon;Fonctionnement;134-02;8000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Handimat;5 rue de la Claire 69009 Lyon;Fonctionnement;157-04;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Handisport lyonnais;20 bis rue Paul Cazeneuve 69008 Lyon;Fonctionnement;157-04;6000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Les Zurbamateurs;24 rue Mazagran 69007 Lyon;Fonctionnement;163-01;2000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Centre social du Plateau;235 Avenue du Plateau,  69009 Lyon;Fonctionnement;163-01;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Club de Saint Rambert;17 grande rue de Saint-Rambert 69009 Lyon;Fonctionnement;163-01;3500.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;NQT Nos quartiers ont du  Talent;34 rue des renouillères  93200 Saint-Denis;Fonctionnement;163-02;4000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Les cités d'or;36 rue Burdeau  69001 Lyon;Fonctionnement;163-02;7000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Foyer Notre-dame des Sans- Abris;73 rue Sébastien Gryphe 69007 Lyon;Fonctionnement;177-11;10000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Foyer Protestant;309 avenue Sakharov 69009 Lyon;Fonctionnement;177-11;20000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Rink-Hockey Club de Lyon;5 rue Rachais  69003 Lyon;Fonctionnement;219-01;2000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Lyon Basket Féminin;20 avenue Paul Santy 69008 Lyon;Fonctionnement;219-01;4000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Football Club Croix-Roussien;57a rue Henri Gorjus 69004 Lyon;Fonctionnement;219-01;8000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Le Diapason de Lyon;1 place Gensoul 69002 Lyon;Fonctionnement;224-02;2000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;La Chaudière Production;49 rue du Professeur Patel 69009 Lyon;Fonctionnement;224-02;8000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Cie Kat'chaça  (collectif  la machine);7 rue Justin Godart 69004 Lyon;Fonctionnement;224-02;10000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Ecole Parlement des enfants;;Fonctionnement;230-01;2500.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Collège Jean Perrin;14 Rue du Maréchal de Lattre de  Tassigny, 69009 Lyon;Fonctionnement;230-01;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Lycée Japy association école Japy;1 Place Louis Pradel, 69001 Lyon;Fonctionnement;230-01;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Lycée Martinière Duchère;300 Avenue Andrei Sakharov,  69009 Lyon;Fonctionnement;230-01;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Ecole Laborde;;Achat de livres pour la bibliothèque;230-06;2500.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;Ecole La Sauvagère FCPE;1, Square Mouriquand 69009 Lyon;Fonctionnement;230-06;3000.00
MUET;Pierre-Alain;Socialiste, républicain et citoyen;AFCC Association française des centres de consultation conjuguale;13 rue d'Algérie 69001 Lyon;Fonctionnement;304-17;7000.00
MYARD;Jacques;Les Républicains;Association Plaine d’avenir 78;Montesson;Fonctionnement;113-01;2000.00
MYARD;Jacques;Les Républicains;LE MESNIL-LE-ROI;;l'équipement des aires de jeux;122-01;10000.00
MYARD;Jacques;Les Républicains;MAISONS-LAFFITTE;;l'extension de la vidéoprotection urbaine;122-01;57500.00
MYARD;Jacques;Les Républicains;Association des donneurs de voix (bibliothèques Sonores);Vésinet;Fonctionnement;157-01;1000.00
MYARD;Jacques;Les Républicains;CERFADES;Sartrouville;Fonctionnement;163-01;1500.00
MYARD;Jacques;Les Républicains;Association sportive du Mesnil-le-Roi (ASMLR);Mesnil-le-Roi;Fonctionnement;163-01;2000.00
MYARD;Jacques;Les Républicains;Association Mieux vivre ensemble;Sartrouville;Fonctionnement;163-01;2000.00
MYARD;Jacques;Les Républicains;Le Secours catholique;Mesnil-le-Roi;Fonctionnement;177-11;2000.00
MYARD;Jacques;Les Républicains;Adiflor;75017 Paris;Fonctionnement;185-02;2000.00
MYARD;Jacques;Les Républicains;Association des parents d’élèves de l’école française de Damas;75008 Paris;Fonctionnement;185-02;10000.00
MYARD;Jacques;Les Républicains;Badminton Maisons-Laffitte;Maisons-Laffitte;Fonctionnement;219-01;1500.00
MYARD;Jacques;Les Républicains;USML section Boxe Thaï;Maisons-Laffitte;Fonctionnement;219-01;1500.00
MYARD;Jacques;Les Républicains;AC Montesson Athlétisme;Montesson;Fonctionnement;219-01;2000.00
MYARD;Jacques;Les Républicains;Basket club de Sartrouville (BCS);Sartrouville;Fonctionnement;219-01;2000.00
MYARD;Jacques;Les Républicains;Kiwanisport;Vésinet;Fonctionnement;219-01;2000.00
MYARD;Jacques;Les Républicains;Maisons-Laffitte Chanbara;Maisons-Laffitte;Fonctionnement;219-01;2500.00
MYARD;Jacques;Les Républicains;Rugby MLSGP;Maisons-Laffitte;Fonctionnement;219-01;10000.00
MYARD;Jacques;Les Républicains;Chorale Le petit canon;Maisons-Laffitte;Fonctionnement;224-02;1000.00
MYARD;Jacques;Les Républicains;Musique pour la vie;Maisons-Laffitte;Fonctionnement;224-02;1000.00
MYARD;Jacques;Les Républicains;Forces Yvelines (Force pour une Outre-mer rassemblée, constructive d’entraide et de soutien);Sartrouville;Fonctionnement;224-02;1500.00
MYARD;Jacques;Les Républicains;Art Attitude;Sartrouville;Fonctionnement;224-02;2000.00
MYARD;Jacques;Les Républicains;Association du centre des arts et loisirs du Vésinet (A.C.A.L.);Vésinet;Fonctionnement;224-02;5000.00
MYARD;Jacques;Les Républicains;ASTI;Maisons-Laffitte;Fonctionnement;304-17;1000.00
MYARD;Jacques;Les Républicains;Association des familles du Vésinet;Vésinet;Fonctionnement;304-17;1000.00
MYARD;Jacques;Les Républicains;Accompagnement scolaire, alphabétisation au Mesnil (ASCAM);Mesnil-le-Roi;Fonctionnement;304-17;2000.00
MYARD;Jacques;Les Républicains;Association de gestion des structures CS (AGS-CSF);Sartrouville;Fonctionnement;304-17;2000.00
NACHURY;Dominique;Les Républicains;WAALDE;LYON;Fonctionnement;131-01;3000.00
NACHURY;Dominique;Les Républicains;Regard de Femmes;LYON;Fonctionnement;137-12;1500.00
NACHURY;Dominique;Les Républicains;OGEC St Pothin Ozanam;LYON;Fonctionnement;139-09;1500.00
NACHURY;Dominique;Les Républicains;Association immobilière Ecole Ozanam;LYON;Fonctionnement;139-09;3000.00
NACHURY;Dominique;Les Républicains;Association d’éducation scolaire Fénelon La Trinité;LYON;Fonctionnement;139-09;4500.00
NACHURY;Dominique;Les Républicains;Association éducation populaire Jeanne d’Arc et Charles de Foucauld;LYON;Fonctionnement;139-09;5000.00
NACHURY;Dominique;Les Républicains;OGEC Déborde;LYON;Fonctionnement;139-09;5000.00
NACHURY;Dominique;Les Républicains;OGEC St Nom de Jésus;LYON;Fonctionnement;139-09;7000.00
NACHURY;Dominique;Les Républicains;Association Capucine;LYON;Fonctionnement;140-01;1000.00
NACHURY;Dominique;Les Républicains;La Valentine;LYON;Fonctionnement;157-01;2000.00
NACHURY;Dominique;Les Républicains;CGCMS;LYON;Fonctionnement;157-05;2500.00
NACHURY;Dominique;Les Républicains;MIETE;LYON;Fonctionnement;163-01;2000.00
NACHURY;Dominique;Les Républicains;PLVPB;LYON;Fonctionnement;163-01;5000.00
NACHURY;Dominique;Les Républicains;ASCAL;LYON;Fonctionnement;163-02;1000.00
NACHURY;Dominique;Les Républicains;Réussite et Avenir pour tous;LYON;Fonctionnement;163-02;1500.00
NACHURY;Dominique;Les Républicains;Musée urbain Tony Garnier;LYON;Fonctionnement;175-03;5000.00
NACHURY;Dominique;Les Républicains;Accueil Saint Vincent;LYON;Fonctionnement;177-11;3000.00
NACHURY;Dominique;Les Républicains;Lyon Québec;LYON;Fonctionnement;185-02;2500.00
NACHURY;Dominique;Les Républicains;Caravane des dix mots;LYON;Fonctionnement;185-02;5000.00
NACHURY;Dominique;Les Républicains;AIDES;LYON;Fonctionnement;204-12;2000.00
NACHURY;Dominique;Les Républicains;ALBATROS;LYON;Fonctionnement;204-14;1500.00
NACHURY;Dominique;Les Républicains;Tennis de table ASUL;LYON;Fonctionnement;219-01;3000.00
NACHURY;Dominique;Les Républicains;SEL;LYON;Fonctionnement;219-01;6000.00
NACHURY;Dominique;Les Républicains;Masque de Fer;LYON;Fonctionnement;219-01;8000.00
NACHURY;Dominique;Les Républicains;CLAR;LYON;Fonctionnement;219-01;10000.00
NACHURY;Dominique;Les Républicains;Les Zurbamateurs;LYON;Fonctionnement;224-02;1000.00
NACHURY;Dominique;Les Républicains;ASAC;LYON;Fonctionnement;224-02;1500.00
NACHURY;Dominique;Les Républicains;CBPT;LYON;Fonctionnement;224-02;2000.00
NACHURY;Dominique;Les Républicains;Comité des Fêtes de Monplaisir;LYON;Fonctionnement;224-02;8000.00
NACHURY;Dominique;Les Républicains;Les Amis de la Paroisse St Joseph;LYON;Fonctionnement;232-04;4000.00
NACHURY;Dominique;Les Républicains;Banque alimentaire;LYON;Fonctionnement;304-14;5000.00
NACHURY;Dominique;Les Républicains;Cités d'Or;LYON;Fonctionnement;304-17;2000.00
NACHURY;Dominique;Les Républicains;Com' Expression;LYON;Fonctionnement;304-17;5000.00
NACHURY;Dominique;Les Républicains;France Répit;LYON;Fonctionnement;304-17;5000.00
NACHURY;Dominique;Les Républicains;Centre social laënnec;LYON;Fonctionnement;304-17;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;BILHAC;;l'installation d'une bâche incendie au Bourg;122-01;3000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;CHASTEAUX;;l'aménagement d'une nouvelle mairie dans l'ancien bâtiment scolaire;122-01;3000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;COLLONGES-LA-ROUGE;;la réhabilitation du hangar communal;122-01;4000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;AYEN;;la réalisation de travaux d'éclairage public au Bas Ayen;122-01;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;CUREMONTE;;la mise en lumière de l'église et de la halle dans le cadre du Plan d'Aménagement du Bourg;122-01;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;SAILLAC;;l'extension du cimetière et la création d'un columbarium;122-01;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;SAINT-BONNET-LES-TOURS-DE-MERLE;;la rénovation du logement communal;122-01;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;VARS-SUR-ROSEIX;;l'aménagement du bourg (tranches ferme et conditionnelle);122-01;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;SAINT-PRIVAT;;la réalisation de travaux de restauration de l'église;122-01;5850.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;PUY-D'ARNAC;;la restructuration du niveau maternelle de l'espace scolaire du bâtiment mairie-école;122-01;6000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;BRIGNAC-LA-PLAINE;;la réhabilitation des deux bâtiments scolaires et la construction d'un nouveau préau;122-01;9000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;MONTGIBAUD;;l'aménagement du bourg;122-01;10000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Compagnie sur le fil;10 rue Beau Vallon 19100 Brive;Représentation festival d'Avignon;131-01;5000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Foyer rural de Nespouls;Mairie de Nespouls 19600 Nespouls;Organisation foire de Belveyre;163-01;2500.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Comité associations quartier ouest de Brive;Centre Jacques Cartier 19100 Brive;Organisation fête de quartier;163-01;3500.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Auberges de jeunesse de la Corrèze;56 av Maréchal Bigeaud 19100 Brive;Achat matériel;163-02;2000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Parents et amis de l'Alauzeta;12 rue du Docteur Massenat 19100 Brive;Organisation concert;163-02;5500.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Olympique Larche La feuillade;Mairie de Larche/2 rue du pont Barbazan/ 19600 Larche;Achat matériel;219-01;2000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Handball club Objat;777 avenue Jules Ferry 19130 Objat;Achat matériel;219-01;4500.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;La chorale de Beaulieu;Mairie 19120 Beaulieu sur Dordogne;Achat matériel;224-02;2000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Pays d'art et d'histoire de la Vézère;24 rue grande fontaine/Manoir des tours/19240 Allassac;Achat matériel;224-02;2000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Festival DécOUVRIR Concèze;37 rue de l'abbé Groult 75015 Paris;Organisation festival culturel;224-02;4500.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Comité de jumelage Malemort Sakal;Mairie de Malemort 19360 Malemort;Organisation concert;224-06;2000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;FSE du lycée Lavoisier;28 rue Lavoisier 19100 Brive;Voyage pédagogique;230-01;3000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Vet'aime;9 rue François Labrousse 19100 Brive;Achat matériel;304-12;8000.00
NAUCHE;Philippe;Socialiste, républicain et citoyen;Banque alimentaire de la Corrèze;8 rue Louis Lepine 19100 Brive;Achat matériel;304-14;2650.00
NICOLIN;Yves;Les Républicains;CROIZET-SUR-GAND;;la réfection du sol de la salle du Trésor de l'église;122-01;1900.00
NICOLIN;Yves;Les Républicains;LAY;;la rénovation de la salle située au-dessus de la bibliothèque municipale;122-01;2000.00
NICOLIN;Yves;Les Républicains;NOAILLY;;la réfection de la cour de l'école maternelle;122-01;3000.00
NICOLIN;Yves;Les Républicains;CHERIER;;l'acquisition d'un véhicule pour le transport des repas de la cantine de l'école et de buts mobiles de football à 7;122-01;3431.00
NICOLIN;Yves;Les Républicains;NEAUX;;la réfection du pont du Rhins au lieu-dit La Blanchisserie;122-01;3487.00
NICOLIN;Yves;Les Républicains;CHIRASSIMONT;;la sécurisation de l'école avec la création d'une porte de secours;122-01;3750.00
